📼电影持续更新,#genre#
CGTN,http://mywlkj.ddns.net:754/tv/tw.php?id=15 
中天新闻,http://mywlkj.ddns.net:754/tv/tw.php?id=16 
猪哥会社,http://mywlkj.ddns.net:754/tv/tw.php?id=17 
TVBS新闻,http://mywlkj.ddns.net:754/tv/tw.php?id=18 
TVBS news,http://mywlkj.ddns.net:754/tv/tw.php?id=19 
东森财经新闻,http://mywlkj.ddns.net:754/tv/tw.php?id=20 
东森LIVE,http://mywlkj.ddns.net:754/tv/tw.php?id=21 
镜新闻,http://mywlkj.ddns.net:754/tv/tw.php?id=22 
大爱1,http://mywlkj.ddns.net:754/tv/tw.php?id=23 
中视,http://mywlkj.ddns.net:754/tv/tw.php?id=24 
Now SPORTS,http://119.23.61.191:8088/HK/nowbg/hls.m3u8
Now 新闻台,http://58.87.99.251:8090/HK/nowxingying/hls.m3u8 
中天新闻,http://58.87.99.251:8090/HK/ztxw/hls.m3u8 
华数,http://mywlkj.ddns.net:754/tv/gdsz.php?id=12 
华数2,http://mywlkj.ddns.net:754/tv/gdsz.php?id=14 
华数3,http://mywlkj.ddns.net:754/tv/gdsz.php?id=39

緯來體育,http://cloud.yumixiu768.com/tmp/123.m3u8 
TVBS新闻台,http://113.119.39.121:808/hls/105/index.m3u8 
中天新闻,https://s2.pub/cctv-17 
东森新闻,https://s2.pub/cctv-18,https://s2.pub/cctv-23 
台視,https://s2.pub/cctv-20 
民視综合台,https://s2.pub/cctv-19 
天映频道,https://epg.pw/stream/48616f573347fc1c017d6fc7c61e614d06aa4de174d540ad9b5ee8bf2e3147ba.ctv
天映经典,https://epg.pw/stream/650b7ee852ac9d81e93aac5a9b99fbc463a7f0020ad46f5210939c31d69a628a.ctv
好消息,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch1-2.m3u8
GOODTV好医生,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch9-2.m3u8
GOODTV旅行,https://dqhxk7sbp7xog.cloudfront.net/hls-live/goodtv/_definst_/liveevent/live-ch11-2.m3u8
人间卫視,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
台湾番薯台,https://epg.pw/stream/51cb56342f39e6110b315b4d3c3391ef7b96e4b8cb91bd1e0670393a6da2755f.m3u8
台湾番薯台,https://epg.pw/stream/f60d0478b5c3b32b42dff1197b6499bb64e79ca1b9544d28dfb62fe1d84da582.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8?blog.ntnas.top
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://epg.pw/stream/2b383d639b6b2eade22f2d085141a38ae48a98f24b8a06f485e23f7211bbf909.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8

民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8 
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8 
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8 

香港文旅,http://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
明珠台,http://120.238.13.198:8000/hls/19/index.m3u8
翡翠台,http://120.238.13.198:8000/hls/21/index.m3u8


七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8

TVBS新闻,http://38.64.72.148/hls/modn/list/4006/chunklist0.m3u8
中旺电视,http://38.64.72.148/hls/modn/list/4010/chunklist0.m3u8
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8

TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8 
TVBS-Asia,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8 
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist0.m3u8 
TVBS新闻,http://38.64.72.148:80/hls/modn/list/4006/chunklist1.m3u8 

面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8 
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8#http://zb.xzxwhcb.com:9999/hls/world.m3u8	
大愛1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大愛2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
海峡两岸,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/93dafada4e35457788319f02f5063529/1200.m3u8
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8

中天新闻,http://47.76.82.26:29500/live.m3u8?c=3
中视台,rtmp://220.130.201.73/sat/tv091
华视台,rtmp://220.130.201.73/sat/tv111
台视台,rtmp://220.130.201.73/sat/tv071
民视台,rtmp://220.130.201.73/sat/tv051
纬来体育,rtmp://220.130.201.73/sat/tv721
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130

时尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
CGTN,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
TRTWORLD,http://mywlkj.ddns.net:754/tv/tw3.php?id=1
WORLD,http://mywlkj.ddns.net:754/tv/tw3.php?id=2 
TVBS NEWS,http://mywlkj.ddns.net:754/tv/tw3.php?id=3 
GTV 八大戏剧HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=4 
卡通,http://mywlkj.ddns.net:754/tv/tw3.php?id=5 
三立戏剧台,http://mywlkj.ddns.net:754/tv/tw3.php?id=6 
AMC电影台,http://mywlkj.ddns.net:754/tv/tw3.php?id=7 
凤凰资讯台,http://mywlkj.ddns.net:754/tv/tw3.php?id=8 
纬来精彩HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=9 
点歌台,http://mywlkj.ddns.net:754/tv/tw3.php?id=10 
亚洲记录,http://mywlkj.ddns.net:754/tv/tw3.php?id=11 
NHK WORLD,http://mywlkj.ddns.net:754/tv/tw3.php?id=12 
GTV八大第1台HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=13 
GTV八大综合台HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=14 
动物星球,http://mywlkj.ddns.net:754/tv/tw3.php?id=15 
音乐欣赏,http://mywlkj.ddns.net:754/tv/tw3.php?id=16 
(3线)翡翠,http://mywlkj.ddns.net:754/tv/tw.php?id=34 
(3线)广电翡翠,http://mywlkj.ddns.net:754/tv/tw.php?id=35 
(3线)明珠,http://mywlkj.ddns.net:754/tv/tw.php?id=36 
(3线)viu6,http://mywlkj.ddns.net:754/tv/tw.php?id=37 

🔓奧奧_js9966,#genre#
澳门莲花,https://epg.pw/stream/07600e6d5693914a7ef6931ae6394ded0d536f1928f926c4924f38ba34a9a916.ctv
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playelist.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳视卫星,http://61.244.22.5/ch3/_definst_/ch3.live/playlist.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/master.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/index.m3u8
澳门资讯,http://61.244.22.5/ch5/info_ch5.live/master.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门综艺,http://61.244.22.5/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/index.m3u8
澳视葡文,http://61.244.22.5/ch2/ch2.live/playelist.m3u8
澳门macau,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
澳门2,http://61.244.22.5/ch2/ch2.live/chunklist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/playlist.m3u8
澳视澳门,http://61.244.22.5/ch1/ch1.live/index.m3u8
马尔康综合[geo-blocked],https://epg.pw/stream/730624d47482fed3331196e40e506833a98c72142af419b50c098c0fdedb850b.m3u8
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
澳门综艺,http://tdm.jdshipin.com/ch6/hd_ch6.live/playlist.m3u8
Beautiful Life TV,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
澳视澳门台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=301
澳视葡文台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=302 
澳视卫星台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=303 
澳视体育台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=304 
澳视资讯台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=305 
澳视高清台,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=306 
澳亚卫视,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=308 
澳门卫视,http://mywlkj.ddns.net:754/tv/dl/dl668/top.php?id=309
澳门莲花,http://61.244.22.5/ch3/ch3.live/chunklist.m3u8
莲花卫视酒店,http://lhq-cctv.8866.org:18181/tsfile/live/1212_1.m3u8 
莲花卫视代理,http://moss.hk3.345888.xyz.cdn.cloudflare.net/11/lotus.php

澳视卫星,http://tdm.jdshipin.com/ch3/ch3.live/playlist.m3u8
澳视卫星,http://61.244.22.5/ch3/ch3.live/index.m3u8
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳视澳门,http://183.237.246.14:9931/tsfile/live/1039_1.m3u8
澳视澳门,https://61.244.22.4/ch1/ch1.live/playlist.m3u8
澳门体育,http://61.244.22.5/ch4/sport_ch4.live/index.m3u8
澳门综艺,http://61.244.22.5/ch6/hd_ch6.live/index.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,http://anren.live/HK/BiIOU11uLA.m3u8
澳门莲花,http://49.235.110.121:9090/898/peda/lianhua.php
澳门澳视,https://iptv.hiper25.com/TDM/video.m3u8

🔓地球_js9966,#genre#
CGTN英语,http://live.cgtn.com/1000/prog_index.m3u8 
CGTN法语,https://news.cgtn.com/resource/live/french/cgtn-f.m3u8 
CGTN西语,http://livees.cgtn.com/500e/prog_index.m3u8 
CGTN阿语,https://news.cgtn.com/resource/live/arabic/cgtn-a.m3u8 
CGTN俄语,https://liveru.cgtn.com/500r/prog_index.m3u8 
CGTN纪录,http://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
CECTV1,http://mywlkj.ddns.net:754/tv/cectv1.m3u8 
CECTV2,http://mywlkj.ddns.net:754/tv/cectv2.m3u8 
CECTV3,http://mywlkj.ddns.net:754/tv/cectv3.m3u8 
CECTV4,http://mywlkj.ddns.net:754/tv/cectv4.m3u8 
中国国际教育1,http://mywlkj.ddns.net:754/tv/cectv1.m3u8 
中国国际教育2,http://mywlkj.ddns.net:754/tv/cectv2.m3u8 
中国国际教育3,http://mywlkj.ddns.net:754/tv/cectv3.m3u8 
中国国际教育4,http://mywlkj.ddns.net:754/tv/cectv4.m3u8 
LOVE NATURE 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8 
REDBULL SPORTS,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8 
FASHION,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8 美国CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8 
英国BBC,http://103.199.161.254/Content/bbcworld/Live/Channel(BBCworld)/index.m3u8 
欧洲EZYV1,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39
欧洲EZYV2,http://vvlive.eztv.vip/huawen2/huawen2.m3u8?auth_key=1661418936-0-0-bc9f000c6daa2def0b71d5389778b0d3 
欧洲EZYV6,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403 
欧洲EZYV6,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe 
日本NEWS 24H,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8 
日本NKK World,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8 
日本QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8 
日本购物频道,http://stream1.shopch.jp/HLS/out1/prog_index.m3u8#http://stream1.shopch.jp/HLS/out2/prog_index.m3u8 
日本购物频道,http://stream1.shopch.jp/HLS/out3/prog_index.m3u8#http://stream1.shopch.jp/HLS/out4/prog_index.m3u8 
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavefamilypc/familypc1m/playlist.m3u8 
韩国EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8 韩国EBSe,http://ebsonairios.ebs.co.kr/plus3familypc/familypc1m/playlist.m3u8 韩国EBS1,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8 韩国EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8 
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8 
韩国EBS1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8 
韩国EBS+1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8 
韩国EBS+2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8 
韩国EBSe,http://ebsonairios.ebs.co.kr/plus3tablet500k/tablet500k/plus3tablet500k.index.m3u8 
韩国BBS,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1216149699.m3u8 
韩国KBC ,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8 
韩国NBS ,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8 
韩国TJB ,http://1.245.74.5:1935/live/tv/.m3u8 
韩国KCTV,http://119.77.96.184:1935/chn05/chn05/chunklist.m3u 
韩国KBS LiveCam DokDo,http://kbs-dokdo.gscdn.com/dokdo_300/dokdo_300.stream/playlist.m3u8
韩国KBS World,https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8 
韩国KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8 
韩国KBS World,https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
韩国CTS,https://d34t5yjz1ooymj.cloudfront.net/out/v1/875039d5eba0478fa8375a06b3aa5a37/index.m3u8 
韩国Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8 
韩国Arirang,http://amdlive-ch01.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/chunklist.m3u8 
韩国MTNW,http://moneytoday1.ktcdn.co.kr:1935/mtnlive/720/playlist.m3u8 
韩国Job plus TV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8 
韩国NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8 
韩国DUBAI ONE,http://dminnvll.cdn.mangomolo.com/dubaione/smil:dubaione.stream.smil/chunklist.m3u8 
亚洲CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8 
亚洲CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8 
亚洲环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8 
卡塔尔半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8 
俄罗斯RT-NEWS,https://rt-rtd.rttv.com/live/rtnews/playlist.m3u8 
俄罗斯RT-DOC,https://rt-rtd.rttv.com/live/rtdoc/playlist.m3u8 
俄罗斯BRICS,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8 
乌克兰KPBIM HD,https://cdn.1tvcrimea.ru/1tvcrimea.m3u8 
西班牙GTP HD,http://europa-crtvg.flumotion.com/playlist.m3u8 
NHK日本广播协会,http://180.167.104.105:9901/tsfile/live/1025_1.m3u8?key=tvbox6_com&playlive=1&authid=0 KBS韩国广播电视,http://180.167.104.105:9901/tsfile/live/1026_1.m3u8?key=tvbox6_com&playlive=1&authid=0 CAN亚洲新闻台,http://180.167.104.105:9901/tsfile/live/1030_1.m3u8?key=tvbox6_com&playlive=1&authid=0 CNB亚太财经,http://180.167.104.105:9901/tsfile/live/1031_1.m3u8?key=tvbox6_com&playlive=1&authid=0 
泰国新闻,http://news1.live14.com/stream/news1_hi.m3u8 
摔跤格斗,https://d2p372oxiwmcn1.cloudfront.net/hls/1080p/playlist.m3u8 
美国极限运动台,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8 
金砖中文,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8 
金砖英文,http://brics.bonus-tv.ru/cdn/brics/english/tracks-v1a1/index.m3u8
CGTN Europe,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
FashionTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1402273512.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
UniverTV,http://cdn.universmotri.ru/live/hq.sdp/chunklist_w1792531.m3u8
新加坡中文台,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚太第一卫视,http://110.19.106.198:9981/stream/channelid/999152661?ticket=B1BCB80234BFA8C75584A88C1E29CA0CF7745FC4&profile=pass
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8

🔓深圳旁测试_js9966,#genre#
凤凰中文,https://play-flive.ifeng.com/live/06OLEGEGM4G.flv
凤凰中文,http://39.134.18.196:80/wh7f454c46tw2172490011_-1360941031/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226547/index.m3u8?icpid=88888890&RTS=1707328982&from=20&ocs=2_111.20.45.169_80&hms_devid=8368&online=1707328982&vqe=3
凤凰中文,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰中文,http://wouu.net:9977/udp/239.93.0.162:2192
凤凰中文,http://wouu.net:9977:8089/udp/239.93.1.9:2192
凤凰中文,http://zteres.sn.chinamobile.com:6060/yinhe/2/ch00000090990000002275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
凤凰资讯,https://play-flive.ifeng.com/live/06OLEEWQKN4.flv
凤凰资讯,http://39.134.18.196:80/wh7f454c46tw2280983051_-1501544638/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226546/index.m3u8?icpid=88888890&RTS=1707329090&from=20&ocs=2_111.20.45.166_80&hms_devid=8368&online=1707329090&vqe=3
凤凰资讯,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://wouu.net:9977:8089/udp/239.93.0.118:2191
凤凰资讯,http://wouu.net:9977/udp/239.93.1.4:2191
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
凤凰香港,http://bkpcp.ddns.net:8000/fhx.php?id=fhhk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
星空卫视,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=xkws
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
星空卫视,http://182.138.136.195:4455/udp/239.93.0.156:2193
TVB星河（粤）,http://bkpcp.ddns.net:8000/jydxjd.php?id=fcxh
TVB星河（粤）,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
翡翠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=fct
明珠台,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=mzt

凤凰资讯,http://play-flive.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰中文,http://play-flive.ifeng.com/live/06OLEGEGM4G.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=e5b4ef626c5980be2fbdf2e7-158332927312639
香港文旅,https://ali-play.lezhibo.com/lezhibo/6ad788f1bbab4c689ecdc0d64a1e1601.m3u8
ChannelV,http://vl15191373.imwork.net:8880/udp/239.93.1.7:2194
明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
星空卫视,http://bkpcp.ddns.net:8000/jyltjd.php?tvid=xkws
星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.1.10:2193
TVB功夫台,https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8
TVB功夫台,https://ali.hlspull.yximgs.com/live/12344.flv

无线新闻台,P2p://generationnexxxt.com:19806/85a50e6db781406bacc41b10a75a70d5
now财经台,P2p://generationnexxxt.com:19806/3a492b41b36f45acab0b75396aadc32d
TVB娱乐新闻台,P2p://generationnexxxt.com:19806/94c52f4f55a646f6825cff0b78316ae2
明珠台,P2p://generationnexxxt.com:19806/fd4c4431a2204a20b5c7c67698592912
香港国际财经台,P2p://generationnexxxt.com:19806/f3cb31dde1e040a4a30f89e8f95beea7
TVB星河,P2p://generationnexxxt.com:19806/2dfd5ed435e841c1b6949346c2b58583
澳门莲花,P2p://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
澳门-MACAU,P2p://generationnexxxt.com:19806/ed4ff86efe2647dd8c6f6f91739dd9c9
黄金翡翠台,P2p://generationnexxxt.com:19806/c2e1bcd2c5544341b2a0d7f7a53e0d98
ViuTVsix,P2p://generationnexxxt.com:19806/4117b4e170014c2fbce73011cfaf066a
ViuTV,P2p://generationnexxxt.com:19806/976916e8baee45a89d5e023224f7ab2b
now新闻台,P2p://generationnexxxt.com:19806/5c263253cf5241b1a155f0b1b85edea1
J2,P2p://147.135.39.171:9906/65fd6048000be8b2a085bc4d061c504d
J2,P2p://generationnexxxt.com:19806/6a623cf5c0bc4c96b8fd45a47af4a872
凤凰中文台,P2p://generationnexxxt.com:19806/65fd687c000dccf1362379174a9617fc
凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,P2p://generationnexxxt.com:19806/65fd6d04000e7c8036352c8637e97c89


🔓湾省玩转动力_js9966,#genre#
🔥以下在设置,
🔥偏好设置,
🔥开玩转原力,
民视,P2p://generationnexxxt.com:19806/07d108fdb6f543de8226d05f281225e2
中视,P2p://generationnexxxt.com:19806/c4ede9c3d1a84d0b9afe57622abcb9e7
华视,P2p://generationnexxxt.com:19806/177390ae66634acca9be01242a769660
台视,P2p://generationnexxxt.com:19806/3c20d4387ec845149b2ded5f28805f18
台视新闻台,P2p://generationnexxxt.com:19806/9817b59742464113bd5656fcc7dced84
中天新闻台,P2p://generationnexxxt.com:19806/e92e93fd67794e92acdc0d4005f0781a
三立新闻台,P2p://generationnexxxt.com:19806/96118abbe8ee48ddaef2c9c1cea1af04
TVBS,P2p://generationnexxxt.com:19806/be3d1c188f0c4b938ccfca04566b0fc1
TVBS新闻台,P2p://generationnexxxt.com:19806/65fa6dc600095b662a8020fe14c65804
年代新闻,P2p://generationnexxxt.com:19806/65fa6ea5000ec21a2a83897e03cd44bb
非凡新闻台,P2p://generationnexxxt.com:19806/65fa6fc4000df93d2a87ea67255a50ce
壹电视新闻台,P2p://generationnexxxt.com:19806/31dad83ef5b74c5db225482cd2e0fbae
民视新闻台,P2p://generationnexxxt.com:19806/d24f18e610d248b7a450d29492b37ebf
非凡新闻台,P2p://generationnexxxt.com:19806/02f80f7aad2c480992e06e1bd8a7facb
寰宇新闻台湾台,P2p://generationnexxxt.com:19806/65b21a80000977cd0ffaa9e72e6218af
东森新闻台,P2p://generationnexxxt.com:19806/7bbf7bf4cb8f4a58893f6b5017a9fe05
东森戏剧台,P2p://generationnexxxt.com:19806/8e23c200926a4eaaa00043b39dca9075
东森综合台,P2p://generationnexxxt.com:19806/a05a4d8b51f54013925315261a2c6aa9
东森电影台,P2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
东森洋片台,P2p://generationnexxxt.com:19806/5e8420f5477344b9b7b39d9e96162ce1
纬来育乐台,P2p://generationnexxxt.com:19806/09f5cbcd57934038bc76de430a767046
纬来电影台,P2p://generationnexxxt.com:19806/7ab30b79b011427287733d8ba51333e8
纬来综合台,P2p://generationnexxxt.com:19806/a537a3ebc712483993ab82440801d1e6
中视经典台,P2p://generationnexxxt.com:19806/8b9e15ff15474ccbbc2780c1484e50c9
中视菁采台,P2p://generationnexxxt.com:19806/ae5e01a7bc294327b88f65aa5d38217c
TVBS精采台,P2p://generationnexxxt.com:19806/2089afbec2474359add275658522922f
