??电影持续更新,#genre#
2023年12月3日BYB 22期 - 战卡,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/25e8e78df19ce3c9-bf404e45a6d0f74cfb11ea343f43a8c2-hls_720p_2.m3u8?pkey=ABCiMzTek170SftXjVuctfE8LcTP7Eb1eJz7ledz6jwG8yI3JhgNE14Cx-2nHuSvYxBa3bSGDHkUOi5cMfnc5gUjMfKKxQiWXm3Q3agZgtyNFztvo7ttXuB3uPDPY_7y6noM-AjHEK8SzJAOsFKRLMr-Ua763eRsdfpehY_Htidf0B0T7KrkC_bsujQElRe_HFbXTqAukLB1LGhOJkMd7SFJrCQnrLFxtjug4_gdNPob_H6loVhe9WEyFVZQZ3Vlbuk&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年10月22日BYB 21期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/509b101f1bfc142a-f3eb6b6b35c991dd542f67ea5f8d1a62-hls_720p_2.m3u8?pkey=ABD7Obt19xVp1FPGPjAXwtofA5FBIDrOlOpaqh4NUHnpR_GayzU5atXcZoiEkaUzcuxh6L-GUAdvGumEldaux2hqCKMbSyggb4g0Dt6XB_NeHM_kPZ4wlJ-If1Kcc06xuwKcaG-Nd4pWcNBr2tKmmFxCgt-Z4f1_p1RI0ow_bOJNBpw9eY25_Ujn-P_Py-LkQ_Gaom7EnRluBx8ZG2GwZxDVlaQTBPcEcXSu0eZNKIwBjzLt3simfjcmvJwfkdVxF-U&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年9月17日BYB 20期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/5aa2defe1bb64840-2cac37373b01045b548e8e705f11c0aa-hls_720p_h264_60_1.m3u8?pkey=ABAhShhIcZtzbp8ZILoyewUeP6FLjez5LOO-WKpRa4OVcnectVGSZ6v33bprh2QwFdUEYvPQZSGCvC-u7HhVTfgcKgLO95dRirWwwnOW4u4-_tjVNAHaDhcROvTb3lfkc0bz8Vo9TVtbPVgKu-Qgf30b1R4pcnD8_z_C5jnMLP4nWe8VhNBko8MYO4TP1W-FvAgKiVGvYt0tHMC1Ci_ch3pIUn0Txn5VdvEONyjMDoyVTN_t90ZkjKp3JjXFukNvyyc&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年7月11日BYB 19期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/0d98840a835a30f2-8ca95803161d6d15f1c97200118311c9-hls_720p_2.m3u8?pkey=ABCzpH0ddryrM3hT09nz6gZZWTHDt7vxcf7245_REmF45RvUxoBS_NW8K9J1sYmFQL9PkaWC2gykDw0QsocbfZugbMI9vIenoeIN1FE4B1A7dlIPMAeV3q7ct-EyroAEMBGmP3aHJTlqnnTgRYlRjh7Z9JUVADUSdLggXhh1Jkqp9NQcPEFMkbnRgHvmRTzk2fSYKvy8Y49kHL-mIZC6RDA3DGqqOHh4WyW3roVZEsVVTzjRbsILlE2N0tqb_bI2-OA&safety_id=AAIETbyTOLoAa4IJ3rQWRCzk
2023年6月26日BYB 18期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/85486b7f0d4b605e-2e4bc8bb9b2e5a345abd19f4bdca31f2-hls_720p_2.m3u8?pkey=ABDWzBV5W9ApXGlIeWteu0poKNbxBvbXg7fQ7Z0zRhGcLP5Ly2iICjrR1kYfzJ53Y6UTDublhxKvBDZMV3vQeLFx7VIaiixzuQPfTG0vxQGOi7Vi_TBvo4r1LbdOOBBNIa5f7t2oy6DfnB6pUacqF00ETSXASw0e4ltLChWy1JcGtLvcRuY6hzMH7O28xo7L80_XJ1dYaVCwl4AxfQfAN0Lt8qXVhosxmlvIQu8CYjTvYRRQzlj-E8V5Fcsn1vMjPwU&safety_id=AAIr4hxGdSb4EcyC8MB_fcaA
2023年5月14日BYB 17期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/97e38fab8f011718-e4e12b8687b2c2451be345f1ed70f8f1-hls_720p_2.m3u8?pkey=ABAAK-PsRQirG2L4ypzD4tw4oAmq88FB1K0zoOtoHn4CtOcUh5yEPIbjz_3j-Ae3uFpfHy_fFmiWSmelbNUqXwS4oPZe4Ax1oljUGe2Gg_FRqa0TLcu-gDEOpS8FEnkNJzdbfqKzPvHPGa75B8q3Rlw5dPzkVHAhPY5quTJ-mY7GiCYzUeJxWB4V8fthq6l7mDBYdDe0mmIZFq5cLYC7JAwyRTf0EGjGxFGsXMBRqOtMavIVt6xPDCeE2kqAdQUe7cs&safety_id=AAIQ0qgWzY6VCR_ZTevKMWP9
2023年3月18日BYB 16期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120678375409_hlsb.m3u8?pkey=AAWb_KbjQ4kjMEZ4t317K6Bc2FwK9UgYZskNK5KnWsmsENHxXmk1kqIOYK65aIzaqWMRcYCvlgtY4Vz4nYBJ91XRHHLCTY0ts1mDSu9UMxiEX5ouQ2C_tsNoQTpigIJ_1ks&ss=vp
2023年2月3日BYB 15期,https://txmov2.a.kwimgs.com/bs3/video-hls/5250915789355558883_hlsb.m3u8?pkey=AAXRdGZxquIedCX4VCXYMD8gS1kkdJ8O6IEgHE70uUbV4e1PoNE7Trudq0o2-42YOesFI8TVM1eeWafaj5m4CEW103MHDkOeaTItqgsOqP3w9-Q-R78jNQ8ZTFAwXMSefyw&ss=vp
2022年12月9日BYB 14期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700864902165000_hlsb.m3u8?pkey=AAXfkuEfzPVHIJdSPnObBryP0wm6i0GqBSr9UdcwY_7offw2S3NUXV8ds9u6EZC-iDJF-A0KYC-kZHN8yPOK8RtIL0_2VW_YvF5kEo1_ReZl-JUvEV0k4QIBf05PgTBljCY&ss=vp
2022年11月19日BYB 13期,https://txmov2.a.kwimgs.com/bs3/video-hls/5219109120634993464_hlsb.m3u8?pkey=AAWFR9hW2BTmUv5oNZBxy4gH2HjlnAisOy7DHwW_8T8lmRrONWJCBP1IF5zv72pUEfttsiOIMV3GHA9F2lo7Tc3GUOMKuZZ_-024bqFVSPLkWgr07jp2az9_jvSfflleWy0&ss=vp
2022年10月16日BYB 12期,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137915469020719_hlsb.m3u8?pkey=AAVipMrVZ1vG6_X7Ws1MyTcNzF-4CVXWzGbIkHKSihT5QODFnLhm4WSK50oA3qI-1KoELBIS4y72s5RnHYaAgg3X_ugbpLCfsfFJtg4zSnGz2E0nBSXgnIJUOCzBZmIDrwM&ss=vp
2022年8月27日BYB 11期,https://txmov2.a.kwimgs.com/bs3/video-hls/5213761096110714457_hlsb.m3u8?pkey=AAVaSEK5erajp6LPni3LeNnkFDulsnYR7JLHkRPiaKHWK7G1cdHQsBIWCJabF2CYOl_XKiF0b-E0a57nOPIPBUhnHMIFFg6z6Y7Mbbkm7nLrPYjhrPq8A0L9Ia6bT_1jAKA&ss=vp
2022年5月28日BYB X: Biloxi Brawl,https://txmov2.a.kwimgs.com/bs3/video-hls/5226708942209923652_hlsb.m3u8?pkey=AAVU1scrDh8_okfH4cVwzVbgQgrrwk6K7bHRPOpn0idm_-20auKj03unq29xQ0VgXqwlx2WYxOSB5ktIaLwDy7Q2oE-Fq87m7de0JgE5eSh4xvc6jgI56wdmCrKw69VYPlA&ss=vp
2022年3月13日BYB 9期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/d248041c94479eb4-f5813c3199d0ec224e9297159bc47d35-hls_360p_2.m3u8?pkey=ABAD12d5FGI2-kwoBFjIE84fKlbTTjD9aJt9p7qeTzvh2g8hbGcgYNnqV_CFuHFNva46wqiRcdfmznWq60aLjL9buNsWQ7RCntHVFN6nkQsF1736Z8PNh31k0irSD9hVT_qvGm_5gHE48NJWDMyD193OUTb5kGAellx-rrh5AShyELh9M9NIiq-hrzQMuA_oCWRHGcurwC8HX69rljXgEMn2UFGoJi8s8kea2yIHG__RFm0uRxInVQ2FTLQMmDQMUV8&safety_id=AALufSf0OHCmkfb0zHi92cpK
2021年12月18日BYB 8期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/ade5d5139a9fb36a-962f87124f65c11059aad04765fe4796-hls_720p_2.m3u8?pkey=ABDYvLThjnVpKhR2KAHhEjgtp1mfQVWTF39_-8MM4hGdkUB0VYFuAO1bGR3ArZk0GxxEw11KFHeVGIrT6N3nuWJ2uzFElf-qAn54A-eyqAajqAbRAQpGGjXDDtMB8ifBOjJGthQyvfhcXfSqukghV5qDGjqv1SNpr71pijDIAFV65F91fZ0LztcvCKUj4Ugm2SwyI3l28lAZ-x0He1jOSBIkJmZEMcFLb2qBj6N4o0XaJ9LwmLAMxPn1so8AOm6iwEI&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月14日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/4a1fb4133a564fa2-da8342056b81cc088425bbc886c589c3-hls_720p_2.m3u8?pkey=ABAX_qP4_3ZVPMFWMX2WNERjozagDp922GyQNIQPnSwDLlzOUyMC3DIyRraORxB5menj267VkFB00p_6eG4jBR-6JUWZOx51t2NPFuH8MBEBsHjnSV0XPzuwn1UfX7bQIfU_fQbG93ApAhAXo7SsrQgQdiM4EBvWthElalxQNduiieg9DwY1NEPnNpPJe392QHQm0kS6vpBuESxZLwQv-Dj0BpfeuKmaeoFARH5ELNQnrsi4jWW70E06nZtXtOu2UaM&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年9月12日BYB 7期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/edd63a212be8b3af-e184dbdba3ec5883592182fc6f76dc62-hls_720p_2.m3u8?pkey=ABBz-rzDlhRU5HQSEIa_CrOE47_Z5JJW3DadtOpOc_kq0PdqWIrRAFLOB8eodgobAlwgahZa_Qx1rKwwSTQKT7ql9h3qFe0x0_a8Oxh-HVSlKNbLqOLStw5MEj7rGyyQ9xte2aRTCgQJhC7Y12HO2n_Rfc07ihSO7S3aKerYRW_ITBoQuOiaQ9JpgBm_g3JKMY1xHJQt7d0iGIqa2d6E2fBFX9iko74kIE86TwMg2G6cL5oeaNMWx0vpdBs9OTAu-ME&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年7月17日BYB 6期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/921301ac2925ae36-44c5bb65a285e29ee69c06bbf263a500-hls_720p_2.m3u8?pkey=ABDSRa_76bBmVJa88S6NgB3uQz-9sDAHIp3-XlPs2vRWYXI30dWa3x-U-G3WdM3LLoTf3Vs22OntN5la7mp_NGmNui-maGml_Dc6YT-eQQILb4NyIS0a_d_rlZr8MDAWQoHHsparVLB_7AxGbouB6F052W2CBqc68-5BGxsQpSu9NQ1_z7OhxEGQeX8Tw0SbQajj-JQydWAM7sAQnkUfv47kLOKTpbJX4Czq2Dw7_DORjqKHXUj9U_V-jRXltU2ACMo&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年5月16日BYB 5期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/fc016df0ae34461d-c3c73cac5122484de9182c74da3ba5cc-hls_720p_2.m3u8?pkey=ABBj-ZytTCHhGTa7P8Bc0cNTaQQRIQfeRZiO_qclNvTVYKDaWzXgp-Z6Lmdk9_4BS0JB-4VjRfeIKSAOxOhMJIfxUy_eb8I411EluVJDObKQkDzd-pThK5Htnoe6inUxoRYocKkcUy-4LwYyEZqQ5yZfk-d9XFnEZq0ZPi66D7NKSx_2KC9nbNSVM8LYQw0pnAmdeiP2lNigBjZkK4kHg4q99TocRPgILRUwXaM6_TetZZkmxSOyvJtlx04RITpJNxw&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年4月18日BYB 4期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/c0b6b6e5bdfc5540-c76b47cfee7e5b9269f9738a30a9a7f6-hls_1080p_h264_6m_1.m3u8?pkey=ABAK7Y0QxqCMC0cUTPrzV1AoEix0Ahn2YayhHWbqK-DjOaWJn6p12IUqxtq_9W5LOuV9o_uy00Gwa_-NuEBvJm9thxHDB3rbQP8v07Ytkor_F6r2Q6gcV64mQeLDwUA_aJHSuqNd0mOU6vCmCjEPavTIgBh1zTKxS0Em7v-2F0YwVXsvNfkgkOQRbYyxd53D0ahgKXdDoIt_kTMSH5I0VmQBDcaOYP_PY2ZihelB35os97nBlS2YZoGjKV2ljOC2ACk&safety_id=AAIq6nzYkOARD8tMAqdSVdPr
2021年3月26日BYB 3期,https://txmov2.a.kwimgs.com/bs3/video-hls/5247538092340895591_hlsb.m3u8?pkey=AAU2yK82mXOWbCSgZDpoXnuAQu9K4bPuRMSb2QkNl4tsg-K2PWQTKvKs_kaw_sAhkiNAYZu2K_DHCnWZpFudNbIpLnGphgwopWFaDUqwHoLPAexiJCvuNA0X3mRqV5VZ1LY&ss=vp
2019年4月15日BYB 2期,https://txmov2.a.kwimgs.com/bs3/video-hls/5233464341778897644_hlsb.m3u8?pkey=AAV1pLocyEHvJVAajZG_frpp0ItRiyzFpDYTkeJk-e7Jj9BMunyIEr45LBvraskJp5rTc4rxjVllAhf26rx9llItLVcWYjxUlUX18noC0EwoQIhSD067ZJKBvSRegqvZLrw&ss=vp
2019年2月14日BYB 1期,https://txmov2.a.kwimgs.com/mediacloud/acfun/acfun_video/388701ee3c046e44-c2931c73086e7319550aba2af3c99084-hls_1080p_h264_6m_1.m3u8?pkey=ABDc_uThb4OcRXaSvygNIymdpnvnFWQ3bFIuj2rsyghssWaOSecDoFGN8micsFUCZXyABqVGJA2Ef0l3sNVTp2O5rUtAljWZ0oseekRkKuKwRHhVLBlbkRANpSHJKFfBDk7sa_KaAJ4oVkqIGxODmOt0XHRFtL1GrmblTV9ZO-HngnLtFTQY6zQ_SjkSgYGESQIxjZadYG4Lx8NYenwTA-yWOu1yVLFyH4l1O-JxYGhqqKwBuCouGh513OsVfQp489k&safety_id=AAIq6nzYkOARD8tMAqdSVdPr

??春晚小品,#genre#
吃面,https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4
狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
卖拐,https://vd3.bdstatic.com/mda-mdgia7vnkscvxh6d/v1-hknm/hd/mda-mdgia7vnkscvxh6d.mp4?pd=19&vt=1
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0
火炬手,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c54t79jc77u7est4rcn0&ratio=720p&line=0
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
生日快乐,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
超级大明星,https://vd3.bdstatic.com/mda-ji3f9bxs1cxwmui7/hd/mda-ji3f9bxs1cxwmui7.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
中奖了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c416nhbc77ueljqcfms0&ratio=720p&line=0
有钱了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c4mruerc77ua2hethfig&ratio=720p&line=0
小草,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f580000bqvq5p2kgg1hr4fgtkng&ratio=720p&line=0
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
办班,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0
年前年后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0
卖梨,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0
城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0
如此竞争,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0
辽宁小品,http://epg.112114.xyz/douyu/9322175
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
岳云鹏相声给我个机会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fab0000buf8p6s0srttfb9ulotg&ratio=720p&line=0
孔云龙扒马褂,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c7la4l3c77u5vs0abgs0&ratio=720p&line=0
经典小品[1920x1080],http://epg.112114.xyz/douyu/9067836
相声小品[960x540],http://epg.112114.xyz/douyu/9286868

????深圳旁边台,#genre#
⑥合糖意专线直播,https://ha.jmied.com/aa/aa.flv?auth_key=1661958232-0-0-3d9174957759709f8b53448167c0b6f6
⑥合糖意天下频道,http://ali.hlspull.yximgs.com/live/huanqiuhklivefhwylwpthjyjjfjxvjlmnduhyjmtvbwxcd.flv
重温经典,http://1.62.64.234/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225563/index.m3u8
重温经典,http://tv.dlwmkj.com/php2021/bfy.php?id=635
凤凰新闻,http://livetv.skycf.eu.org/live.m3u8?c=2
凤凰卫视http://180.143.83.235:8181/tsfile/live/1000_1.m3u8?key=txiptv
凤凰资讯http://180.143.83.235:8181/tsfile/live/1001_1.m3u8?key=txiptv
凤凰香港http://180.143.83.235:8181/tsfile/live/1002_1.m3u8?key=txiptv
TVB亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,http://180.167.104.105:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
翡翠台,http://bziyunshao.synology.me:8889/bysid/1
翡翠台,https://iptv.hiper25.com/TVB/video.m3u8
ViuTVsix,http://bziyunshao.synology.me:8889/bysid/96
ViuTV,http://bziyunshao.synology.me:8889/bysid/99
明珠台,http://bziyunshao.synology.me:8890/bysid/2
明珠台,https://iptv.hiper25.com/Pearl/video.m3u8
J2台,http://bziyunshao.synology.me:8890/bysid/82
無綫新聞台,http://bziyunshao.synology.me:8890/bysid/83
無綫財經,http://bziyunshao.synology.me:8890/bysid/85
國際財經台,http://bziyunshao.synology.me:8891/bysid/76
HOY TV,http://bziyunshao.synology.me:8891/bysid/77
HOY 資訊台,http://bziyunshao.synology.me:8891/bysid/78
港台電視 31,http://bziyunshao.synology.me:8892/bysid/31
港台電視 32,http://bziyunshao.synology.me:8892/bysid/32
CCTV-1綜合,http://bziyunshao.synology.me:8892/bysid/33
CGTN紀錄頻道,http://bziyunshao.synology.me:8892/bysid/34
金鹰卡通http://180.143.83.235:8181/tsfile/live/1003_1.m3u8?key=txiptv
星空卫视http://180.143.83.235:8181/tsfile/live/1004_1.m3u8?key=txiptv
VTEChttp://180.143.83.235:8181/tsfile/live/1005_1.m3u8?key=txiptv
音乐V,http://180.143.83.235:8181/tsfile/live/1006_1.m3u8?key=txiptv
香港全景,http://61.221.215.25:8800/hls/49/index.m3u8
BBC News Asia Pacific,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs15
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
Pet Club TV,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg01076-lightningintern-petclub-samsungnz/playlist.m3u8
EWTN,https://cdn3.wowza.com/1/QmVNUVhTNTZSS3Uz/YWQ0aHpi/hls/live/playlist.m3u8
TV5Monde Pacifique,https://ott.tv5monde.com/Content/HLS/Live/channel
Zarok TV Sorani,https://zindisorani.zaroktv.com.tr/hls/stream.m3u8
唯心,https://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
TVB翡翠,http://120.238.13.198:8000/hls/21/index.m3u8
TVB翡翠,http://qwas.eatuo.com:9901/tsfile/live/1013_1.m3u8
TVB功夫,https://s2.pub/CCTV-20 
经典功夫台,http://data.3g.yy.com/live/hls/1355002394/1355002394
经典TVB功夫,https://ali.hlspull.yximgs.com/live/12344.flv
TVB功夫(国),http://ali.hlspull.yximgs.com/live/gongfuguoyut3a88221300-dhoadhlabhkkl.flv
中国环球电视,http://live.cgtn.com/500/prog_index.m3u8
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
TVBS新闻,mitv://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
EZTV6台,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
RTHK31,https://rthktv31-live.akamaized.net/hls/live/2036818/RTHKTV31/master.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
